time;speed;;;;;;;
3578;9;;;;;;;
3579;10;;;;;;;
3580;11;;;;;;;
3581;12;;;;;;;
3582;13;;;;;;;
3583;0;;;;;;;
3584;1;;;;;;;
3585;2;;;;;;;
3586;3;;;;;;;
3587;4;;;;;;;
3588;5;;;;;;;
3589;6;;;;;;;
3590;7;;;;;;;
3591;8;;;;;;;
3592;9;;;;;;;
3593;10;;;;;;;
3594;11;;;;;;;
3595;12;;;;;;;
3596;13;;;;;;;
3597;0;;;;;;;
3598;1;;;;;;;
3599;2;;;;;;;
3600;3;;;;;;;
3601;4;;;;;;;
3602;5;;;;;;;
3603;6;;;;;;;
3604;7;;;;;;;
3605;8;;;;;;;
3606;9;;;;;;;
3607;10;;;;;;;
3608;11;;;;;;;
3609;12;;;;;;;
3610;13;;;;;;;
3611;0;;;;;;;
3612;1;;;;;;;
3613;2;;;;;;;
3614;3;;;;;;;
3615;4;;;;;;;
3616;5;;;;;;;
3617;6;;;;;;;
3618;7;;;;;;;
3619;8;;;;;;;
3620;9;;;;;;;
3621;10;;;;;;;
3622;11;;;;;;;
3623;12;;;;;;;
3624;13;;;;;;;
3625;0;;;;;;;
3626;1;;;;;;;
3627;2;;;;;;;
3628;3;;;;;;;
3629;4;;;;;;;
3630;5;;;;;;;
3631;6;;;;;;;
3632;7;;;;;;;
3633;8;;;;;;;
3634;9;;;;;;;
3635;10;;;;;;;
3636;11;;;;;;;
3637;12;;;;;;;
3638;13;;;;;;;
3639;0;;;;;;;
3640;1;;;;;;;
3641;2;;;;;;;
3642;3;;;;;;;
3643;4;;;;;;;
3644;5;;;;;;;
3645;6;;;;;;;
3646;7;;;;;;;
3647;8;;;;;;;
3648;9;;;;;;;
3649;10;;;;;;;
3650;11;;;;;;;
3651;12;;;;;;;
3652;13;;;;;;;
3653;0;;;;;;;
3654;1;;;;;;;
3655;2;;;;;;;
3656;3;;;;;;;
3657;4;;;;;;;
3658;5;;;;;;;
3659;6;;;;;;;
3660;7;;;;;;;
3661;8;;;;;;;
3662;9;;;;;;;
3663;10;;;;;;;
3664;11;;;;;;;
3665;12;;;;;;;
3666;13;;;;;;;
3667;0;;;;;;;
3668;1;;;;;;;
3669;2;;;;;;;
3670;3;;;;;;;
3671;4;;;;;;;
3672;5;;;;;;;
3673;6;;;;;;;
3674;7;;;;;;;
3675;8;;;;;;;
3676;9;;;;;;;
3677;10;;;;;;;
3678;11;;;;;;;
3679;12;;;;;;;
3680;13;;;;;;;
3681;0;;;;;;;
3682;1;;;;;;;
3683;2;;;;;;;
3684;3;;;;;;;
3685;4;;;;;;;
3686;5;;;;;;;
3687;6;;;;;;;
3688;7;;;;;;;
3689;8;;;;;;;
3690;9;;;;;;;
3691;10;;;;;;;
3692;11;;;;;;;
3693;12;;;;;;;
3694;13;;;;;;;
3695;0;;;;;;;
3696;1;;;;;;;
3697;2;;;;;;;
3698;3;;;;;;;
3699;4;;;;;;;
3700;5;;;;;;;
3701;6;;;;;;;
3702;7;;;;;;;
3703;8;;;;;;;
3704;9;;;;;;;
3705;10;;;;;;;
3706;11;;;;;;;
3707;12;;;;;;;
3708;13;;;;;;;
3709;0;;;;;;;
3710;1;;;;;;;
3711;2;;;;;;;
3712;3;;;;;;;
3713;4;;;;;;;
3714;5;;;;;;;
3715;6;;;;;;;
3716;7;;;;;;;
3717;8;;;;;;;
3718;9;;;;;;;
3719;10;;;;;;;
3720;11;;;;;;;
3721;12;;;;;;;
3722;13;;;;;;;
3723;0;;;;;;;
3724;1;;;;;;;
3725;2;;;;;;;
3726;3;;;;;;;
3727;4;;;;;;;
3728;5;;;;;;;
3729;6;;;;;;;
3730;7;;;;;;;
3731;8;;;;;;;
3732;9;;;;;;;
3733;10;;;;;;;
3734;11;;;;;;;
3735;12;;;;;;;
3736;13;;;;;;;
3737;0;;;;;;;
3738;1;;;;;;;
3739;2;;;;;;;
3740;3;;;;;;;
3741;4;;;;;;;
3742;5;;;;;;;
3743;6;;;;;;;
3744;7;;;;;;;
3745;8;;;;;;;
3746;9;;;;;;;
3747;10;;;;;;;
3748;11;;;;;;;
3749;12;;;;;;;
3750;13;;;;;;;
3751;0;;;;;;;
3752;1;;;;;;;
3753;2;;;;;;;
3754;3;;;;;;;
3755;4;;;;;;;
3756;5;;;;;;;
3757;6;;;;;;;
3758;7;;;;;;;
3759;8;;;;;;;
3760;9;;;;;;;
3761;10;;;;;;;
3762;11;;;;;;;
3763;12;;;;;;;
3764;13;;;;;;;
3765;0;;;;;;;
3766;1;;;;;;;
3767;2;;;;;;;
3768;3;;;;;;;
3769;4;;;;;;;
3770;5;;;;;;;
3771;6;;;;;;;
3772;7;;;;;;;
3773;8;;;;;;;
3774;9;;;;;;;
3775;10;;;;;;;
3776;11;;;;;;;
3777;12;;;;;;;
3778;13;;;;;;;
3779;0;;;;;;;
3780;1;;;;;;;
3781;2;;;;;;;
3782;3;;;;;;;
3783;4;;;;;;;
3784;5;;;;;;;
3785;6;;;;;;;
3786;7;;;;;;;
3787;8;;;;;;;
3788;9;;;;;;;
3789;10;;;;;;;
3790;11;;;;;;;
3791;12;;;;;;;
3792;13;;;;;;;
3793;0;;;;;;;
3794;1;;;;;;;
3795;2;;;;;;;
3796;3;;;;;;;
3797;4;;;;;;;
3798;5;;;;;;;
3799;6;;;;;;;
3800;7;;;;;;;
3801;8;;;;;;;
3802;9;;;;;;;
3803;10;;;;;;;
3804;11;;;;;;;
3805;12;;;;;;;
3806;13;;;;;;;
3807;0;;;;;;;
3808;1;;;;;;;
3809;2;;;;;;;
3810;3;;;;;;;
3811;4;;;;;;;
3812;5;;;;;;;
3813;6;;;;;;;
3814;7;;;;;;;
3815;8;;;;;;;
3816;9;;;;;;;
3817;10;;;;;;;
3818;11;;;;;;;
3819;12;;;;;;;
3820;13;;;;;;;
3821;0;;;;;;;
3822;1;;;;;;;
3823;2;;;;;;;
3824;3;;;;;;;
3825;4;;;;;;;
3826;5;;;;;;;
3827;6;;;;;;;
3828;7;;;;;;;
3829;8;;;;;;;
3830;9;;;;;;;
3831;10;;;;;;;
3832;11;;;;;;;
3833;12;;;;;;;
3834;13;;;;;;;
3835;0;;;;;;;
3836;1;;;;;;;
3837;2;;;;;;;
3838;3;;;;;;;
3839;4;;;;;;;
3840;5;;;;;;;
3841;6;;;;;;;
3842;7;;;;;;;
3843;8;;;;;;;
3844;9;;;;;;;
3845;10;;;;;;;
3846;11;;;;;;;
3847;12;;;;;;;
3848;13;;;;;;;
3849;0;;;;;;;
3850;1;;;;;;;
3851;2;;;;;;;
3852;3;;;;;;;
3853;4;;;;;;;
3854;5;;;;;;;
3855;6;;;;;;;
3856;7;;;;;;;
3857;8;;;;;;;
3858;9;;;;;;;
3859;10;;;;;;;
3860;11;;;;;;;
3861;12;;;;;;;
3862;13;;;;;;;
3863;0;;;;;;;
3864;1;;;;;;;
3865;2;;;;;;;
3866;3;;;;;;;
3867;4;;;;;;;
3868;5;;;;;;;
3869;6;;;;;;;
3870;7;;;;;;;
3871;8;;;;;;;
3872;9;;;;;;;
3873;10;;;;;;;
3874;11;;;;;;;
3875;12;;;;;;;
3876;13;;;;;;;
3877;0;;;;;;;
3878;1;;;;;;;
3879;2;;;;;;;
3880;3;;;;;;;
3881;4;;;;;;;
3882;5;;;;;;;
3883;6;;;;;;;
3884;7;;;;;;;
3885;8;;;;;;;
3886;9;;;;;;;
3887;10;;;;;;;
3888;11;;;;;;;
3889;12;;;;;;;
3890;13;;;;;;;
3891;0;;;;;;;
3892;1;;;;;;;
3893;2;;;;;;;
3894;3;;;;;;;
3895;4;;;;;;;
3896;5;;;;;;;
3897;6;;;;;;;
3898;7;;;;;;;
3899;8;;;;;;;
3900;9;;;;;;;
3901;10;;;;;;;
3902;11;;;;;;;
3903;12;;;;;;;
3904;13;;;;;;;
3905;0;;;;;;;
3906;1;;;;;;;
3907;2;;;;;;;
3908;3;;;;;;;
3909;4;;;;;;;
3910;5;;;;;;;
3911;6;;;;;;;
3912;7;;;;;;;
3913;8;;;;;;;
3914;9;;;;;;;
3915;10;;;;;;;
3916;11;;;;;;;
3917;12;;;;;;;
3918;13;;;;;;;
3919;0;;;;;;;
3920;1;;;;;;;
3921;2;;;;;;;
3922;3;;;;;;;
3923;4;;;;;;;
3924;5;;;;;;;
3925;6;;;;;;;
3926;7;;;;;;;
3927;8;;;;;;;
3928;9;;;;;;;
3929;10;;;;;;;
3930;11;;;;;;;
3931;12;;;;;;;
3932;13;;;;;;;
3933;0;;;;;;;
3934;1;;;;;;;
3935;2;;;;;;;
3936;3;;;;;;;
3937;4;;;;;;;
3938;5;;;;;;;
3939;6;;;;;;;
3940;7;;;;;;;
3941;8;;;;;;;
3942;9;;;;;;;
3943;10;;;;;;;
3944;11;;;;;;;
3945;12;;;;;;;
3946;13;;;;;;;
3947;0;;;;;;;
3948;1;;;;;;;
3949;2;;;;;;;
3950;3;;;;;;;
3951;4;;;;;;;
3952;5;;;;;;;
3953;6;;;;;;;
3954;7;;;;;;;
3955;8;;;;;;;
3956;9;;;;;;;
3957;10;;;;;;;
3958;11;;;;;;;
3959;12;;;;;;;
3960;13;;;;;;;
3961;0;;;;;;;
3962;1;;;;;;;
3963;2;;;;;;;
3964;3;;;;;;;
3965;4;;;;;;;
3966;5;;;;;;;
3967;6;;;;;;;
3968;7;;;;;;;
3969;8;;;;;;;
3970;9;;;;;;;
3971;10;;;;;;;
3972;11;;;;;;;
3973;12;;;;;;;
3974;13;;;;;;;
3975;0;;;;;;;
3976;1;;;;;;;
3977;2;;;;;;;
3978;3;;;;;;;
3979;4;;;;;;;
3980;5;;;;;;;
3981;6;;;;;;;
3982;7;;;;;;;
3983;8;;;;;;;
3984;9;;;;;;;
3985;10;;;;;;;
3986;11;;;;;;;
3987;12;;;;;;;
3988;13;;;;;;;
3989;0;;;;;;;
3990;1;;;;;;;
3991;2;;;;;;;
3992;3;;;;;;;
3993;4;;;;;;;
3994;5;;;;;;;
3995;6;;;;;;;
3996;7;;;;;;;
3997;8;;;;;;;
3998;9;;;;;;;
3999;10;;;;;;;
4000;11;;;;;;;
4001;12;;;;;;;
4002;13;;;;;;;
4003;0;;;;;;;
4004;1;;;;;;;
4005;2;;;;;;;
4006;3;;;;;;;
4007;4;;;;;;;
4008;5;;;;;;;
4009;6;;;;;;;
4010;7;;;;;;;
4011;8;;;;;;;
4012;9;;;;;;;
4013;10;;;;;;;
4014;11;;;;;;;
4015;12;;;;;;;
4016;13;;;;;;;
4017;0;;;;;;;
4018;1;;;;;;;
4019;2;;;;;;;
4020;3;;;;;;;
4021;4;;;;;;;
4022;5;;;;;;;
4023;6;;;;;;;
4024;7;;;;;;;
4025;8;;;;;;;
4026;9;;;;;;;
4027;10;;;;;;;
4028;11;;;;;;;
4029;12;;;;;;;
4030;13;;;;;;;
4031;0;;;;;;;
4032;1;;;;;;;
4033;2;;;;;;;
4034;3;;;;;;;
4035;4;;;;;;;
4036;5;;;;;;;
4037;6;;;;;;;
4038;7;;;;;;;
4039;8;;;;;;;
4040;9;;;;;;;
4041;10;;;;;;;
4042;11;;;;;;;
4043;12;;;;;;;
4044;13;;;;;;;
4045;0;;;;;;;
4046;1;;;;;;;
4047;2;;;;;;;
4048;3;;;;;;;
4049;4;;;;;;;
4050;5;;;;;;;
4051;6;;;;;;;
4052;7;;;;;;;
4053;8;;;;;;;
4054;9;;;;;;;
4055;10;;;;;;;
4056;11;;;;;;;
4057;12;;;;;;;
4058;13;;;;;;;
4059;0;;;;;;;
4060;1;;;;;;;
4061;2;;;;;;;
4062;3;;;;;;;
4063;4;;;;;;;
4064;5;;;;;;;
4065;6;;;;;;;
4066;7;;;;;;;
4067;8;;;;;;;
4068;9;;;;;;;
4069;10;;;;;;;
4070;11;;;;;;;
4071;12;;;;;;;
4072;13;;;;;;;
4073;0;;;;;;;
4074;1;;;;;;;
4075;2;;;;;;;
4076;3;;;;;;;
4077;4;;;;;;;
4078;5;;;;;;;
4079;6;;;;;;;
4080;7;;;;;;;
4081;8;;;;;;;
4082;9;;;;;;;
4083;10;;;;;;;
4084;11;;;;;;;
4085;12;;;;;;;
4086;13;;;;;;;
4087;0;;;;;;;
4088;1;;;;;;;
4089;2;;;;;;;
4090;3;;;;;;;
4091;4;;;;;;;
4092;5;;;;;;;
4093;6;;;;;;;
4094;7;;;;;;;
4095;8;;;;;;;
4096;9;;;;;;;
4097;10;;;;;;;
4098;11;;;;;;;
4099;12;;;;;;;
4100;13;;;;;;;
4101;0;;;;;;;
4102;1;;;;;;;
4103;2;;;;;;;
4104;3;;;;;;;
4105;4;;;;;;;
4106;5;;;;;;;
4107;6;;;;;;;
4108;7;;;;;;;
4109;8;;;;;;;
4110;9;;;;;;;
4111;10;;;;;;;
4112;11;;;;;;;
4113;12;;;;;;;
4114;13;;;;;;;
4115;0;;;;;;;
4116;1;;;;;;;
4117;2;;;;;;;
4118;3;;;;;;;
4119;4;;;;;;;
4120;5;;;;;;;
4121;6;;;;;;;
4122;7;;;;;;;
4123;8;;;;;;;
4124;9;;;;;;;
4125;10;;;;;;;
4126;11;;;;;;;
4127;12;;;;;;;
4128;13;;;;;;;
4129;0;;;;;;;
4130;1;;;;;;;
4131;2;;;;;;;
4132;3;;;;;;;
4133;4;;;;;;;
4134;5;;;;;;;
4135;6;;;;;;;
4136;7;;;;;;;
4137;8;;;;;;;
4138;9;;;;;;;
4139;10;;;;;;;
4140;11;;;;;;;
4141;12;;;;;;;
4142;13;;;;;;;
4143;0;;;;;;;
4144;1;;;;;;;
4145;2;;;;;;;
4146;3;;;;;;;
4147;4;;;;;;;
4148;5;;;;;;;
4149;6;;;;;;;
4150;7;;;;;;;
4151;8;;;;;;;
4152;9;;;;;;;
4153;10;;;;;;;
4154;11;;;;;;;
4155;12;;;;;;;
4156;13;;;;;;;
4157;0;;;;;;;
4158;1;;;;;;;
4159;2;;;;;;;
4160;3;;;;;;;
4161;4;;;;;;;
4162;5;;;;;;;
4163;6;;;;;;;
4164;7;;;;;;;
4165;8;;;;;;;
4166;9;;;;;;;
4167;10;;;;;;;
4168;11;;;;;;;
4169;12;;;;;;;
4170;13;;;;;;;
4171;0;;;;;;;
4172;1;;;;;;;
4173;2;;;;;;;
4174;3;;;;;;;
4175;4;;;;;;;
4176;5;;;;;;;
4177;6;;;;;;;
4178;7;;;;;;;
4179;8;;;;;;;
4180;9;;;;;;;
4181;10;;;;;;;
4182;11;;;;;;;
4183;12;;;;;;;
4184;13;;;;;;;
4185;0;;;;;;;
4186;1;;;;;;;
4187;2;;;;;;;
4188;3;;;;;;;
4189;4;;;;;;;
4190;5;;;;;;;
4191;6;;;;;;;
4192;7;;;;;;;
4193;8;;;;;;;
4194;9;;;;;;;
4195;10;;;;;;;
4196;11;;;;;;;
4197;12;;;;;;;
4198;13;;;;;;;
4199;0;;;;;;;
4200;1;;;;;;;
4201;2;;;;;;;
4202;3;;;;;;;
4203;4;;;;;;;
4204;5;;;;;;;
4205;6;;;;;;;
4206;7;;;;;;;
4207;8;;;;;;;
4208;9;;;;;;;
4209;10;;;;;;;
4210;11;;;;;;;
4211;12;;;;;;;
4212;13;;;;;;;
4213;0;;;;;;;
4214;1;;;;;;;
4215;2;;;;;;;
4216;3;;;;;;;
4217;4;;;;;;;
4218;5;;;;;;;
4219;6;;;;;;;
4220;7;;;;;;;
4221;8;;;;;;;
4222;9;;;;;;;
4223;10;;;;;;;
4224;11;;;;;;;
4225;12;;;;;;;
4226;13;;;;;;;
4227;0;;;;;;;
4228;1;;;;;;;
4229;2;;;;;;;
4230;3;;;;;;;
4231;4;;;;;;;
4232;5;;;;;;;
4233;6;;;;;;;
4234;7;;;;;;;
4235;8;;;;;;;
4236;9;;;;;;;
4237;10;;;;;;;
4238;11;;;;;;;
4239;12;;;;;;;
4240;13;;;;;;;
4241;0;;;;;;;
4242;1;;;;;;;
4243;2;;;;;;;
4244;3;;;;;;;
4245;4;;;;;;;
4246;5;;;;;;;
4247;6;;;;;;;
4248;7;;;;;;;
4249;8;;;;;;;
4250;9;;;;;;;
4251;10;;;;;;;
4252;11;;;;;;;
4253;12;;;;;;;
4254;13;;;;;;;
4255;0;;;;;;;
4256;1;;;;;;;
4257;2;;;;;;;
4258;3;;;;;;;
4259;4;;;;;;;
4260;5;;;;;;;
4261;6;;;;;;;
4262;7;;;;;;;
4263;8;;;;;;;
4264;9;;;;;;;
4265;10;;;;;;;
4266;11;;;;;;;
4267;12;;;;;;;
4268;13;;;;;;;
4269;0;;;;;;;
4270;1;;;;;;;
4271;2;;;;;;;
4272;3;;;;;;;
4273;4;;;;;;;
4274;5;;;;;;;
4275;6;;;;;;;
4276;7;;;;;;;
4277;8;;;;;;;
4278;9;;;;;;;
4279;10;;;;;;;
4280;11;;;;;;;
4281;12;;;;;;;
4282;13;;;;;;;
4283;0;;;;;;;
4284;1;;;;;;;
4285;2;;;;;;;
4286;3;;;;;;;
4287;4;;;;;;;
4288;5;;;;;;;
4289;6;;;;;;;
4290;7;;;;;;;
4291;8;;;;;;;
4292;9;;;;;;;
4293;10;;;;;;;
4294;11;;;;;;;
4295;12;;;;;;;
4296;13;;;;;;;
4297;0;;;;;;;
4298;1;;;;;;;
4299;2;;;;;;;
4300;3;;;;;;;
4301;4;;;;;;;
4302;5;;;;;;;
4303;6;;;;;;;
4304;7;;;;;;;
4305;8;;;;;;;
4306;9;;;;;;;
4307;10;;;;;;;
4308;11;;;;;;;
4309;12;;;;;;;
4310;13;;;;;;;
4311;0;;;;;;;
4312;1;;;;;;;
4313;2;;;;;;;
4314;3;;;;;;;
4315;4;;;;;;;
4316;5;;;;;;;
4317;6;;;;;;;
4318;7;;;;;;;
4319;8;;;;;;;
4320;9;;;;;;;
4321;10;;;;;;;
4322;11;;;;;;;
4323;12;;;;;;;
4324;13;;;;;;;
4325;0;;;;;;;
4326;1;;;;;;;
4327;2;;;;;;;
4328;3;;;;;;;
4329;4;;;;;;;
4330;5;;;;;;;
4331;6;;;;;;;
4332;7;;;;;;;
4333;8;;;;;;;
4334;9;;;;;;;
4335;10;;;;;;;
4336;11;;;;;;;
4337;12;;;;;;;
4338;13;;;;;;;
4339;0;;;;;;;
4340;1;;;;;;;
4341;2;;;;;;;
4342;3;;;;;;;
4343;4;;;;;;;
4344;5;;;;;;;
4345;6;;;;;;;
4346;7;;;;;;;
4347;8;;;;;;;
4348;9;;;;;;;
4349;10;;;;;;;
4350;11;;;;;;;
4351;12;;;;;;;
4352;13;;;;;;;
4353;0;;;;;;;
4354;1;;;;;;;
4355;2;;;;;;;
4356;3;;;;;;;
4357;4;;;;;;;
4358;5;;;;;;;
4359;6;;;;;;;
4360;7;;;;;;;
4361;8;;;;;;;
4362;9;;;;;;;
4363;10;;;;;;;
4364;11;;;;;;;
4365;12;;;;;;;
4366;13;;;;;;;
4367;0;;;;;;;
4368;1;;;;;;;
4369;2;;;;;;;
4370;3;;;;;;;
4371;4;;;;;;;
4372;5;;;;;;;
4373;6;;;;;;;
4374;7;;;;;;;
4375;8;;;;;;;
4376;9;;;;;;;
4377;10;;;;;;;
4378;11;;;;;;;
4379;12;;;;;;;
4380;13;;;;;;;
4381;0;;;;;;;
4382;1;;;;;;;
4383;2;;;;;;;
4384;3;;;;;;;
4385;4;;;;;;;
4386;5;;;;;;;
4387;6;;;;;;;
4388;7;;;;;;;
4389;8;;;;;;;
4390;9;;;;;;;
4391;10;;;;;;;
4392;11;;;;;;;
4393;12;;;;;;;
4394;13;;;;;;;
4395;0;;;;;;;
4396;1;;;;;;;
4397;2;;;;;;;
4398;3;;;;;;;
4399;4;;;;;;;
4400;5;;;;;;;
4401;6;;;;;;;
4402;7;;;;;;;
4403;8;;;;;;;
4404;9;;;;;;;
4405;10;;;;;;;
4406;11;;;;;;;
4407;12;;;;;;;
4408;13;;;;;;;
4409;0;;;;;;;
4410;1;;;;;;;
4411;2;;;;;;;
4412;3;;;;;;;
4413;4;;;;;;;
4414;5;;;;;;;
4415;6;;;;;;;
4416;7;;;;;;;
4417;8;;;;;;;
4418;9;;;;;;;
4419;10;;;;;;;
4420;11;;;;;;;
4421;12;;;;;;;
4422;13;;;;;;;
4423;0;;;;;;;
4424;1;;;;;;;
4425;2;;;;;;;
4426;3;;;;;;;
4427;4;;;;;;;
4428;5;;;;;;;
4429;6;;;;;;;
4430;7;;;;;;;
4431;8;;;;;;;
4432;9;;;;;;;
4433;10;;;;;;;
4434;11;;;;;;;
4435;12;;;;;;;
4436;13;;;;;;;
4437;0;;;;;;;
4438;1;;;;;;;
4439;2;;;;;;;
4440;3;;;;;;;
4441;4;;;;;;;
4442;5;;;;;;;
4443;6;;;;;;;
4444;7;;;;;;;
4445;8;;;;;;;
4446;9;;;;;;;
4447;10;;;;;;;
4448;11;;;;;;;
4449;12;;;;;;;
4450;13;;;;;;;
4451;0;;;;;;;
4452;1;;;;;;;
4453;2;;;;;;;
4454;3;;;;;;;
4455;4;;;;;;;
4456;5;;;;;;;
4457;6;;;;;;;
4458;7;;;;;;;
4459;8;;;;;;;
4460;9;;;;;;;
4461;10;;;;;;;
4462;11;;;;;;;
4463;12;;;;;;;
4464;13;;;;;;;
4465;0;;;;;;;
4466;1;;;;;;;
4467;2;;;;;;;
4468;3;;;;;;;
4469;4;;;;;;;
4470;5;;;;;;;
4471;6;;;;;;;
4472;7;;;;;;;
4473;8;;;;;;;
4474;9;;;;;;;
4475;10;;;;;;;
4476;11;;;;;;;
4477;12;;;;;;;
4478;13;;;;;;;
4479;0;;;;;;;
4480;1;;;;;;;
4481;2;;;;;;;
4482;3;;;;;;;
4483;4;;;;;;;
4484;5;;;;;;;
4485;6;;;;;;;
4486;7;;;;;;;
4487;8;;;;;;;
4488;9;;;;;;;
4489;10;;;;;;;
4490;11;;;;;;;
4491;12;;;;;;;
4492;13;;;;;;;
4493;0;;;;;;;
4494;1;;;;;;;
4495;2;;;;;;;
4496;3;;;;;;;
4497;4;;;;;;;
4498;5;;;;;;;
4499;6;;;;;;;
4500;7;;;;;;;
4501;8;;;;;;;
4502;9;;;;;;;
4503;10;;;;;;;
4504;11;;;;;;;
4505;12;;;;;;;
4506;13;;;;;;;
4507;0;;;;;;;
4508;1;;;;;;;
4509;2;;;;;;;
4510;3;;;;;;;
4511;4;;;;;;;
4512;5;;;;;;;
4513;6;;;;;;;
4514;7;;;;;;;
4515;8;;;;;;;
4516;9;;;;;;;
4517;10;;;;;;;
4518;11;;;;;;;
4519;12;;;;;;;
4520;13;;;;;;;
4521;0;;;;;;;
4522;1;;;;;;;
4523;2;;;;;;;
4524;3;;;;;;;
4525;4;;;;;;;
4526;5;;;;;;;
4527;6;;;;;;;
4528;7;;;;;;;
4529;8;;;;;;;
4530;9;;;;;;;
4531;10;;;;;;;
4532;11;;;;;;;
4533;12;;;;;;;
4534;13;;;;;;;
4535;0;;;;;;;
4536;1;;;;;;;
4537;2;;;;;;;
4538;3;;;;;;;
4539;4;;;;;;;
4540;5;;;;;;;
4541;6;;;;;;;
4542;7;;;;;;;
4543;8;;;;;;;
4544;9;;;;;;;
4545;10;;;;;;;
4546;11;;;;;;;
4547;12;;;;;;;
4548;13;;;;;;;
4549;0;;;;;;;
4550;1;;;;;;;
4551;2;;;;;;;
4552;3;;;;;;;
4553;4;;;;;;;
4554;5;;;;;;;
4555;6;;;;;;;
4556;7;;;;;;;
4557;8;;;;;;;
4558;9;;;;;;;
4559;10;;;;;;;
4560;11;;;;;;;
4561;12;;;;;;;
4562;13;;;;;;;
4563;0;;;;;;;
4564;1;;;;;;;
4565;2;;;;;;;
4566;3;;;;;;;
4567;4;;;;;;;
4568;5;;;;;;;
4569;6;;;;;;;
4570;7;;;;;;;
4571;8;;;;;;;
4572;9;;;;;;;
4573;10;;;;;;;
4574;11;;;;;;;
4575;12;;;;;;;
4576;13;;;;;;;
4577;0;;;;;;;
4578;1;;;;;;;
4579;2;;;;;;;
4580;3;;;;;;;
4581;4;;;;;;;
4582;5;;;;;;;
4583;6;;;;;;;
4584;7;;;;;;;
4585;8;;;;;;;
4586;9;;;;;;;
4587;10;;;;;;;
4588;11;;;;;;;
4589;12;;;;;;;
4590;13;;;;;;;
4591;0;;;;;;;
4592;1;;;;;;;
4593;2;;;;;;;
4594;3;;;;;;;
4595;4;;;;;;;
4596;5;;;;;;;
4597;6;;;;;;;
4598;7;;;;;;;
4599;8;;;;;;;
4600;9;;;;;;;
4601;10;;;;;;;
4602;11;;;;;;;
4603;12;;;;;;;
4604;13;;;;;;;
4605;0;;;;;;;
4606;1;;;;;;;
4607;2;;;;;;;
4608;3;;;;;;;
4609;4;;;;;;;
4610;5;;;;;;;
4611;6;;;;;;;
4612;7;;;;;;;
4613;8;;;;;;;
4614;9;;;;;;;
4615;10;;;;;;;
4616;11;;;;;;;
4617;12;;;;;;;
4618;13;;;;;;;
4619;0;;;;;;;
4620;1;;;;;;;
4621;2;;;;;;;
4622;3;;;;;;;
4623;4;;;;;;;
4624;5;;;;;;;
4625;6;;;;;;;
4626;7;;;;;;;
4627;8;;;;;;;
4628;9;;;;;;;
4629;10;;;;;;;
4630;11;;;;;;;
4631;12;;;;;;;
4632;13;;;;;;;
4633;0;;;;;;;
4634;1;;;;;;;
4635;2;;;;;;;
4636;3;;;;;;;
4637;4;;;;;;;
4638;5;;;;;;;
4639;6;;;;;;;
4640;7;;;;;;;
4641;8;;;;;;;
4642;9;;;;;;;
4643;10;;;;;;;
4644;11;;;;;;;
4645;12;;;;;;;
4646;13;;;;;;;
4647;0;;;;;;;
4648;1;;;;;;;
4649;2;;;;;;;
4650;3;;;;;;;
4651;4;;;;;;;
4652;5;;;;;;;
4653;6;;;;;;;
4654;7;;;;;;;
4655;8;;;;;;;
4656;9;;;;;;;
4657;10;;;;;;;
4658;11;;;;;;;
4659;12;;;;;;;
4660;13;;;;;;;
4661;0;;;;;;;
4662;1;;;;;;;
4663;2;;;;;;;
4664;3;;;;;;;
4665;4;;;;;;;
4666;5;;;;;;;
4667;6;;;;;;;
4668;7;;;;;;;
4669;8;;;;;;;
4670;9;;;;;;;
4671;10;;;;;;;
4672;11;;;;;;;
4673;12;;;;;;;
4674;13;;;;;;;
4675;0;;;;;;;
4676;1;;;;;;;
4677;2;;;;;;;
4678;3;;;;;;;
4679;4;;;;;;;
4680;5;;;;;;;
4681;6;;;;;;;
4682;7;;;;;;;
4683;8;;;;;;;
4684;9;;;;;;;
4685;10;;;;;;;
4686;11;;;;;;;
4687;12;;;;;;;
4688;13;;;;;;;
4689;0;;;;;;;
4690;1;;;;;;;
4691;2;;;;;;;
4692;3;;;;;;;
4693;4;;;;;;;
4694;5;;;;;;;
4695;6;;;;;;;
4696;7;;;;;;;
4697;8;;;;;;;
4698;9;;;;;;;
4699;10;;;;;;;
4700;11;;;;;;;
4701;12;;;;;;;
4702;13;;;;;;;
4703;0;;;;;;;
4704;1;;;;;;;
4705;2;;;;;;;
4706;3;;;;;;;
4707;4;;;;;;;
4708;5;;;;;;;
4709;6;;;;;;;
4710;7;;;;;;;
4711;8;;;;;;;
4712;9;;;;;;;
4713;10;;;;;;;
4714;11;;;;;;;
4715;12;;;;;;;
4716;13;;;;;;;
4717;0;;;;;;;
4718;1;;;;;;;
4719;2;;;;;;;
4720;3;;;;;;;
4721;4;;;;;;;
4722;5;;;;;;;
4723;6;;;;;;;
4724;7;;;;;;;
4725;8;;;;;;;
4726;9;;;;;;;
4727;10;;;;;;;
4728;11;;;;;;;
4729;12;;;;;;;
4730;13;;;;;;;
4731;0;;;;;;;
4732;1;;;;;;;
4733;2;;;;;;;
4734;3;;;;;;;
4735;4;;;;;;;
4736;5;;;;;;;
4737;6;;;;;;;
4738;7;;;;;;;
4739;8;;;;;;;
4740;9;;;;;;;
4741;10;;;;;;;
4742;11;;;;;;;
